,market_date,company_symbol,headline,positive,negative,litigious,uncertainty,constraining,strong_modal,moderate_modal,weak_modal,sentiment_lib_avg,is_volatile
8890,2014-01-27,GM,makers pack new cars technology younger buyers shrug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8891,2014-01-28,GM,monday motorsports   corvettes sweep top four spots daytona 24   hour<s>new g m chief vows support opel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3021,0
8892,2014-01-31,GM,super bowl showcase automakers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994,1
8893,2014-02-03,GM,wheelies   small car smashup edition<s>big business joins obama effort aid long   term unemployed<s>cadillac lays wreath rest<s>cts vsport   bmw beater<s>german lessons paying<s>cadillac says achtung <s>singing toilets instead tonys<s>twitter reports earnings  debt ceiling looms,0.0,0.994750656167979,0.0,0.0,0.0,0.0,0.0,0.0,-0.0595875,1
8894,2014-02-07,GM,rise profit g m europe unit falters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,1
8895,2014-02-11,GM,g m reveals c e o pay details counter gender   bias criticism,0.0,0.9691601049868768,0.0,0.0,0.0,0.0,0.0,0.0,-0.5719,0
8896,2014-02-14,GM,general motors recalls 778 000 small cars ignition switch problem,0.0,1.8431758530183728,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,1
8897,2014-02-18,GM,wheelies   global pentastar edition<s>overhaul looks like tuneup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806,0
8898,2014-02-21,GM,wheelies   aluminum bandwagon edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8899,2014-02-26,GM,g m report shows recall investigation took 10 years<s>g m expand small   car recall 1 4 million vehicles,0.0,2.8228346456692908,0.0,0.0,0.0,0.0,0.0,0.0,0.1591,1
8900,2014-02-27,GM, united states investigating g m handling recall,0.0,1.9114173228346454,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0
8901,2014-03-04,GM,carmakers say sales sluggish chilly february,0.0,0.991469816272966,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,1
8902,2014-03-10,GM,national highway traffic safety administration documents<s>comes hard part g m   repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594,0
8903,2014-03-11,GM,house investigate slow response fault g m vehicles,0.0,2.9081364829396326,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,1
8904,2014-03-12,GM,wheelies   hybrids edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8905,2014-03-13,GM,times minute g m legal woes<s>g m reveals told ignition defect 01<s>lawyers prepare g m suits novel strategies<s>tougher car safety rules<s>huge recall g m sets painful questions crashes,0.0,2.7998687664041997,1.9087926509186353,0.0,0.0,0.0,0.0,0.0,0.005479999999999985,1
8906,2014-03-18,GM,times minute saturated fat bad <s>g m saw cobalt entry better small   car market<s>something went very wrong g m chief says,0.9022309711286091,1.9002624671916013,0.0,0.0,0.0,0.0,0.0,0.0,-0.20916666666666664,0
8907,2014-03-19,GM,g m chief steps handle safety questions,0.0,0.8799212598425197,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0
8908,2014-03-20,GM,toyota fined 1 2 billion concealing safety defects,0.0,2.9691601049868765,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,0
8909,2014-03-21,GM,house panel hear g m chief testimony<s>wheelies   baby engine boom edition,0.9566929133858268,0.0,0.9862204724409448,0.0,0.0,0.0,0.0,0.0,0.0,0
8910,2014-03-24,GM,chatter sunday march 23<s>fresh kentucky sinkhole recovered vettes draw crowds<s>g m uses social media manage customers reputation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10606666666666666,0
8911,2014-03-25,GM,general motors misled grieving families lethal flaw,0.0,1.9750656167979002,0.0,0.0,0.0,0.0,0.0,0.0,-0.5106,1
8912,2014-03-26,GM,wheelies   new jersey switch edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8913,2014-03-27,GM,wheelies   fast unfortunate edition,0.0,0.9973753280839897,0.0,0.0,0.0,0.0,0.0,0.0,-0.4588,0
8914,2014-03-28,GM,history gives cases g m behavior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8915,2014-03-31,GM,engineer eureka moment g m flaw,0.0,0.9783464566929134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8916,2014-04-01,GM,victims families cobalt problems<s>cobalts seen lemons start state data shows<s>auto safety agency ready point finger g m ,0.0,1.9330708661417324,0.0,0.0,0.0,0.0,0.0,0.0,0.012066666666666634,0
8917,2014-04-02,GM,times minute g m faces congress<s>highlights senate hearing g m defects<s>families urge g m get defective vehicles road<s>hearing g m defects document points inconsistency,0.0,3.9776902887139105,0.0,0.0,0.0,0.0,0.0,0.0,-0.31105,0
8918,2014-04-03,GM,buy american car ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8919,2014-04-04,GM,g m turns experienced crisis experts,0.0,0.8904199475065617,0.0,0.0,0.0,0.0,0.0,0.0,-0.6249,1
8920,2014-04-07,GM,second maker car seats cites buckle flaw recall<s>understanding particulars g m 8217 safety recall<s>wheelies   kia people mover edition<s>wallet ethics enforcer<s>minding minders g m ,0.0,2.8523622047244093,0.0,0.0,0.0,0.0,0.0,0.0,-0.04308000000000001,1
8921,2014-04-08,GM,g m cobalt crisis,0.0,0.8904199475065617,0.0,0.0,0.0,0.0,0.0,0.0,-0.6249,0
8922,2014-04-09,GM,g m invest 449 million 2 factories build next volt<s> united states fines general motors 28 000 cooperating ignition flaw inquiry,0.0,2.8129921259842523,0.0,0.0,0.0,0.0,0.0,0.0,0.21075,1
8923,2014-04-10,GM,g m recall rank <s>debate risk driving g m recalled cars,0.0,1.917322834645669,0.0,0.926509186351706,0.0,0.0,0.0,0.0,-0.1366,0
8924,2014-04-11,GM,congress belief human life priceless<s>wheelies   bmw x6   fighter edition<s>g m places 2 engineers leave inquiry,0.0,0.8569553805774278,0.0,0.0,0.0,0.0,0.0,0.0,0.03383333333333333,1
8925,2014-04-14,GM,house g m hearing documents<s>g m documents reveal years talks defect<s>corvette number eight pulled national corvette museum sinkhole<s>wheelies   moab jeeps edition<s>cars ruled world fair,0.0,0.9829396325459318,0.0,0.0,0.0,0.0,0.0,0.0,0.01107999999999999,1
8926,2014-04-15,GM,2 executives leave g m wide   ranging recall,0.0,0.9370078740157479,0.0,0.0,0.0,0.0,0.0,0.0,-0.0516,1
8927,2014-04-16,GM,g m chief cites new safety moves says repairs underway<s>chevrolet trax   big news old news<s>chevrolet corvette z06 convertible   new v8 engine roars inside<s>wheelies   molto bello bonus edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24095,1
8928,2014-04-21,GM,sending alerts instead g m delayed car recalls<s>stirring automotive melting pot<s>insider trading cases automakers earnings,0.0,1.8943569553805775,0.0,0.0,0.0,0.0,0.0,0.0,-0.07543333333333334,0
8929,2014-04-24,GM,n h t a investigates 60 000 chevrolet impalas braking problem,0.0,1.9068241469816272,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,0
8930,2014-04-25,GM,wheelies   sinkhole museum edition<s>hurt vehicle recalls g m profit falls 85 ,0.0,1.86745406824147,0.0,0.0,0.0,0.0,0.0,0.0,-0.064,0
8931,2014-04-28,GM,fascia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8932,2014-05-02,GM,industry fared april<s>times minute g m case matters<s>g m sales increased 7 april apparently unaffected recalls,0.0,0.9120734908136484,0.0,0.998031496062992,0.0,0.0,0.0,0.998031496062992,0.09966666666666667,0
8933,2014-05-05,GM,g m talks families claims defects<s>general motors recalling 51 000 cars fix fuel gauge<s>pickup buyers opt v6s,0.0,2.9048556430446193,0.9206036745406824,0.0,0.0,0.0,0.0,0.0,-0.13396666666666665,0
8934,2014-05-09,GM,wheelies   secret service security edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
8935,2014-05-12,GM,ford recalls 1 4 million crossovers  g m recalls 9 000 sedans<s>owners happy engine doesn t start<s>powerful go figure<s>silence golden priced accordingly,0.9783464566929134,1.8241469816272968,0.0,0.0,0.0,0.0,0.0,0.0,0.24835,0
8936,2014-05-14,GM,wheelies   wooden volkswagen edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8937,2014-05-19,GM,g m fined safety called lawbreaker<s>g m ignition problem   knew<s>dose top   down tonic drive winter blues away,0.0,1.9087926509186353,0.0,0.0,0.0,0.0,0.0,0.0,0.07396666666666667,0
8938,2014-05-20,GM,g m brings back former executive polish battered public image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8939,2014-05-21,GM,punishing g m failing disclose defects,0.0,3.963254593175853,0.0,0.0,0.0,0.0,0.0,0.0,-0.8625,0
8940,2014-05-27,GM,wheelies   g m trucks hiccup edition<s>silencing underhood complaints<s>truth behind fatal g m crash<s>g m recall nearly 46 000 cars australia new zealand,0.0,1.9186351706036744,0.0,0.958005249343832,0.0,0.0,0.0,0.958005249343832,-0.27332500000000004,0
8941,2014-06-04,GM,g m officials say expect mary barra cleared wrongdoing<s>car buyers crowded showrooms may unfazed surge recalls<s>wheelies   trolling trails edition,0.0,1.9081364829396328,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.03423333333333333,1
8942,2014-06-05,GM,fault cobalt ignition switch<s>video updates g m internal recall investigation<s>g m report recalls expected thursday,0.0,3.786745406824147,0.0,0.0,0.0,0.0,0.0,0.0,-0.13396666666666665,0
8943,2014-06-06,GM,decade g m response fatal flaw shrug<s>see g m report powerful ammunition change,0.0,0.9783464566929134,0.0,0.0,0.0,0.0,0.0,0.0,-0.06040000000000001,0
8944,2014-06-09,GM,g m lawyers hid fatal flaw critics one another<s>elusive jackpot,0.0,0.9783464566929134,0.9698162729658792,0.0,0.0,0.0,0.0,0.0,-0.36345,0
8945,2014-06-10,GM,detroit automakers pledge 26 million help save city art,0.0,0.0,0.0,0.0,0.9881889763779528,0.0,0.0,0.0,0.7096,0
8946,2014-06-11,GM,wheelies   average age edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8947,2014-06-13,GM,wheelies   made europeans tennesseans edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8948,2014-06-16,GM,justice dept takes hard look g m handling issues,0.0,0.0,0.9206036745406824,0.0,0.0,0.0,0.0,0.0,0.4588,0
8949,2014-06-17,GM,culture g m   call congressional action,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8950,2014-06-23,GM,wheelies   sonata eco edition<s>video   2014 buick regal turbo fun ages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553,0
8951,2014-06-26,GM,g m halts sale cruze sedan takata air bags<s>wheelies   hydrogen toyota edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8952,2014-06-30,GM,g m rival could teach lesson<s>wheelies   electrified audi edition<s>designer transformed<s>g m set payouts crashes caused flawed switches,0.0,0.9855643044619422,0.0,0.8110236220472441,0.0,0.0,0.0,0.8110236220472441,0.0,0
8953,2014-07-01,GM,penalties companies executives often emerge unscathed<s>california prosecutor sues g m sprawling recall<s>g m victim compensation   plan works<s>9 11 bp g m <s>recall blitz g m risks reputation<s>recalls expand g m offers plan victims faulty ignition switch,0.0,6.675196850393701,1.9324146981627295,0.9540682414698164,0.0,0.0,0.9776902887139108,0.0,-0.1441,1
8954,2014-07-03,GM,wheelies   corvette reunion edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8955,2014-07-07,GM,g m onstar data potential safety tool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0
8956,2014-07-14,GM,wheelies   classic gas prices edition<s>fixes pistons driveshafts<s>room family bodyguards too ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8957,2014-07-17,GM,senate expected focus g m lawyers role,0.0,0.0,0.9698162729658792,0.0,0.0,0.0,0.0,0.0,0.0,0
8958,2014-07-18,GM,g m chief defends company lawyer<s>news breaks keeps breaking<s>hearing g m recall mary barra gives little ground,0.0,3.8228346456692917,0.958005249343832,0.0,0.0,0.0,0.0,0.0,0.0,0
8959,2014-07-21,GM,general motors resists expanding victims fund<s>1918 cadillac type 57 world war<s>verified veteran honored,0.9888451443569554,0.9763779527559056,0.0,0.0,0.0,0.0,0.0,0.0,-0.11056666666666666,0
8960,2014-07-23,GM,wheelies   farewell mr scheele edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8961,2014-07-24,GM,wheelies   keystone velocity edition<s>new general motors recall covers 800 000 vehicles,0.0,0.9370078740157479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8962,2014-07-25,GM,sales big u v pulling weight general motors<s>wheelies   new   look yaris edition<s>ford ekes profit europe<s>g m results show financial hit recalls,0.0,0.9120734908136484,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,1
8963,2014-08-01,GM,wheelies   payload policy edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8964,2014-08-04,GM,victims defective g m ignition switches begin filing claims<s>new frontier efficiency quest   cutting heat losses<s>detroit love swedish style,0.98753280839895,3.8497375328083985,0.9206036745406824,0.0,0.0,0.0,0.0,0.0,-0.059299999999999985,0
8965,2014-08-05,GM,focusing g m unit american starts civil inquiry subprime car lending,0.0,0.8569553805774278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8966,2014-08-06,GM,1939   strike g m c ends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.128,0
8967,2014-08-07,GM,wheelies   canyon cost edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8968,2014-08-08,GM,wheelies   million franc delahaye edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8969,2014-08-11,GM,digging beyond headlines monterey classic   car auctions<s>g m loses bid dismiss suit switch,0.0,1.9560367454068244,0.0,0.0,0.0,0.0,0.0,0.0,-0.1591,0
8970,2014-08-13,GM,wheelies   super   size sorento edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994,0
8971,2014-08-14,GM,jaguar land rover recall 40 000 u v air   bag issue,0.0,0.9370078740157479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8972,2014-08-18,GM,video   new cadillac escalade still large charge<s>first harm,0.0,0.9881889763779528,0.0,0.0,0.0,0.0,0.0,0.0,-0.27115,0
8973,2014-08-22,GM,wheelies   lincoln lawyer edition,0.0,0.0,0.958005249343832,0.0,0.0,0.0,0.0,0.0,0.0,0
8974,2014-08-25,GM,wheelies   sexy electric hamster edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267,0
8975,2014-08-27,GM,india fines 14 carmakers antitrust cases,0.0,1.8877952755905514,0.9101049868766404,0.0,0.0,0.0,0.0,0.0,0.0,0
8976,2014-08-29,GM,wheelies   swift sorento sales edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0
8977,2014-09-02,GM,flint new bronze age<s>hand   built hall fame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36345,0
8978,2014-09-03,GM,wheelies   corvette sinkhole filled edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8979,2014-09-08,GM,don t tell parking attendant   new corvette snitch<s>fixing hole despite popular demand<s>choosing stability spectacle<s>g m board seen slow reacting safety crisis,2.856955380577428,1.832020997375328,0.0,0.0,0.0,0.0,0.0,0.0,-0.139825,1
8980,2014-09-11,GM,senate hearing examine n h t a recall response,0.0,0.9370078740157479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8981,2014-09-12,GM,wheelies   renegade ready edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,0
8982,2014-09-15,GM,lessons past future smart cars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019,0
8983,2014-09-18,GM,wheelies   top secret edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0
8984,2014-09-22,GM,cadillac makes big plan woo luxury market<s>seized sold   marshal holds muscle car auction<s>2015 cadillac escalade,0.0,0.9908136482939632,0.0,0.0,0.0,0.0,0.0,0.0,0.1589,0
8985,2014-09-24,GM,cadillac tries make fresh start new york,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0
8986,2014-09-25,GM,cadillac plans high   end sedan new naming scheme<s>report rebukes treasury bailout pay packages g m ally financial<s>wheelies   topless tt edition,0.0,0.9560367454068242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8987,2014-09-26,GM,g m recall fiery crash payout,0.0,0.9370078740157479,0.0,0.0,0.0,0.0,0.0,0.0,-0.6249,0
8988,2014-09-29,GM,wheelies   barra apos spotlight edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8989,2014-10-01,GM,cadillac recalls 17 500 srx crossovers canada,0.0,0.9120734908136484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8990,2014-10-02,GM,g m sales rebound september increase 19 <s>g m details plan increase profits,0.9757217847769027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47755000000000003,1
8991,2014-10-03,GM,g m recalls cars possible stalling<s>wheelies   hopeful opel edition,0.0,0.9120734908136484,0.0,0.9553805774278216,0.0,0.0,0.0,0.9553805774278216,0.15415,0
8992,2014-10-06,GM,names faces incoming class 2015<s>technology takes wheel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8993,2014-10-07,GM,g m compensation fund approves 24th death claim,0.0,0.0,0.9593175853018372,0.0,0.0,0.0,0.0,0.0,-0.296,1
8994,2014-10-09,GM,wheelies   possibly reconfigured wrangler edition,0.0,0.0,0.0,0.9973753280839897,0.0,0.0,0.0,0.9973753280839897,0.0,1
8995,2014-10-10,GM,wheelies   g m green edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8996,2014-10-13,GM,legal corvette eavesdrop ,0.0,0.0,0.938976377952756,0.0,0.0,0.0,0.0,0.0,0.128,0
8997,2014-10-20,GM,weekend auto calendar   motorcycle memories staffordshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8998,2014-10-24,GM,profit doubles g m strives move past litany recalls,0.0,0.9120734908136484,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,1
8999,2014-10-27,GM,restoring one   of   a   kind corvette collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808,0
9000,2014-10-28,GM,complaints in   car electronic systems rise consumer reports says,0.0,0.9816272965879264,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,1
9001,2014-10-29,GM,g m plans new version chevrolet volt 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9002,2014-11-04,GM,robust sales jeeps rams lead big increase chrysler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719,0
9003,2014-11-06,GM,wheelies   no thanks chevrolet edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,1
9004,2014-11-12,GM,wheelies   duality honda edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9005,2014-11-17,GM,cadillac unveils ats   v r racecar<s>wheelies   blue devil returns edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32985,0
9006,2014-11-20,GM,general motors sued arizona 3 billion recalls<s>wheelies   virtual future subaru edition,0.0,1.8963254593175853,0.9842519685039369,0.0,0.0,0.0,0.0,0.0,0.0,0
9007,2014-11-21,GM,internal delphi email defective ignition switch,0.0,0.994750656167979,0.0,0.0,0.0,0.0,0.0,0.0,-0.4404,0
9008,2014-11-24,GM,photos los angeles show,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9009,2014-11-28,GM,g m apos futurliner take place among historically important vehicles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,1
9010,2014-12-01,GM,staying true 80s cool<s>2 fieros want ferrari<s>fixes came late,0.0,0.9566929133858268,0.0,0.0,0.0,0.0,0.0,0.0,0.23403333333333334,0
9011,2014-12-03,GM,auto sales bolstered black friday deals low interest rates,0.9927821522309712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263,0
9012,2014-12-04,GM,wheelies   leaf longevity edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9013,2014-12-05,GM,wheelies   james bond fiat edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9014,2014-12-08,GM,wheelies   plug   in diesel audi edition<s>onetime dropout crashes small sedate midsize truck party<s>2015 chevrolet colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13396666666666665,1
9015,2014-12-10,GM,video   2015 gmc canyon brings competition midsize pickups,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9016,2014-12-15,GM,auto   shop class life lessons part curriculum<s>losing battle land utes<s>australia 8217 once   vibrant auto industry crashes slow motion<s>zen art camaro maintenance,0.9986876640419948,1.9035433070866141,0.0,0.0,0.0,0.0,0.0,0.0,-0.02755000000000002,1
9017,2014-12-16,GM,lawyer raises death toll 42 faulty g m vehicles,0.0,0.9849081364829396,0.958005249343832,0.0,0.0,0.0,0.0,0.0,-0.7351,0
9018,2014-12-19,GM,ally financial receives subpoena subprime auto loan inquiry,0.0,1.8530183727034122,0.9960629921259844,0.0,0.0,0.0,0.0,0.0,0.0,1
9019,2014-12-29,GM,lawyer declines take g m suit<s>assessing punitive damages possible g m suit,0.0,2.9593175853018376,0.958005249343832,0.9553805774278216,0.0,0.0,0.0,0.9553805774278216,-0.36755,1
9020,2014-12-30,GM,victims g m deadly defect fall legal cracks,0.0,1.9593175853018372,0.938976377952756,0.0,0.0,0.0,0.0,0.0,-0.4939,0
9021,2014-12-31,GM,record year auto recalls<s>auto industry galvanized record recall year,0.0,1.8490813648293964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9022,2015-01-07,GM,damage caps harm public safety justice,0.0,1.970472440944882,0.9206036745406824,0.0,0.0,0.0,0.0,0.0,-0.128,1
9023,2015-01-13,GM,g m reboots chevrolet volt automakers push electric cars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9024,2015-01-15,GM,detroit auto show<s>g m says expects increase profit earnings 2015<s>auto show detroit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21230000000000002,1
9025,2015-01-21,GM,auto collectibles wear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9026,2015-01-27,GM,investment riches built subprime auto loans poor,0.0,0.970472440944882,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0
9027,2015-02-02,GM,january job data big earnings reports greek bailout,0.0,0.9560367454068242,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027,0
9028,2015-02-03,GM,g m victim compensation program seems track,0.0,0.0,0.0,0.9829396325459318,0.0,0.0,0.0,0.0,-0.2732,1
9029,2015-02-04,GM,auto sales stayed strong january bucking trend month,0.8910761154855643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,1
9030,2015-02-10,GM,hedge fund   backed investor puts g m board<s>riddle powering electric cars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,1
9031,2015-02-20,GM,chevrolet trax crossover smaller package,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9032,2015-02-23,GM,m veis bentley sapatos ferrari e jaquetas porsche   marcas de autom veis expandem suas linhas de produtos<s>muebles bentley zapatos ferrari   marcas de autos lujosos expanden sus productos<s>luxury cars imprint brands goods cologne clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9033,2015-03-16,GM,g m settles switch suit avoiding depositions,0.0,0.0,0.9993438320209974,0.0,0.0,0.0,0.0,0.0,-0.34,0
9034,2015-04-01,GM,auto show g m hopes lessen damage,0.0,0.9822834645669292,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027,1
9035,2015-04-02,GM,highlights new york auto show<s>auto sales slow months healthy growth,0.0,0.9416010498687664,0.0,0.0,0.0,0.0,0.0,0.0,0.3243,0
9036,2015-04-27,GM,g m paid mary barra 16 2 million 2014 despite recalls,0.8897637795275591,0.9120734908136484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9037,2015-05-26,GM,morning agenda   charter buy time warner cable 56 7 billion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9038,2015-05-28,GM,fiat boss cautious case industry consolidation,0.0,0.0,0.0,0.9855643044619422,0.0,0.0,0.0,0.0,-0.1027,0
9039,2015-06-03,GM,automakers report may sales beat forecasts,0.0,0.0,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.0,0
9040,2015-06-10,GM,g m chief flatly dismisses merger overture fiat chrysler,0.0,0.9921259842519684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9041,2015-06-19,GM,kia hyundai show improvement j d power quality study,0.9986876640419948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296,0
9042,2015-06-22,GM,federal auditor finds broad failures n h t a ,0.0,0.9888451443569554,0.0,0.0,0.0,0.0,0.0,0.0,-0.4588,0
9043,2015-06-24,GM,john elkann emerging deal maker underestimated,0.0,0.9986876640419948,0.0,0.0,0.0,0.0,0.0,0.0,-0.2732,1
9044,2015-06-29,GM,auto regulator opens inquiries 5 vehicles,0.0,0.0,0.970472440944882,0.0,0.0,0.0,0.0,0.0,0.0,1
9045,2015-07-10,GM,morning agenda   greece accepts austerity measures<s>carplay apple looks upend tradition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591,0
9046,2015-07-14,GM,g m first big 3 open contract talks u a w ,0.0,0.0,0.9422572178477692,0.0,0.0,0.0,0.0,0.0,0.0,0
9047,2015-07-17,GM,trying win public trust autonomous cars 120 m p h ,0.8792650918635171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7964,0
9048,2015-07-23,GM,wariness auto industry eyes mexico growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818,1
9049,2015-07-24,GM,g m earnings soar 2nd quarter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9050,2015-08-04,GM,auto sales jumped july  g m fiat chrysler 6 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9051,2015-08-21,GM,cadillac new boss new address big plans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9052,2015-09-02,GM,ford fiat chrysler post surprising sales gains august,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423,1
9053,2015-09-18,GM, 900 million penalty g m deadly defect leaves many cold,0.0,1.9730971128608923,0.0,0.0,0.0,0.0,0.0,0.0,-0.6597,1
9054,2015-09-21,GM,justice falls short g m case,0.0,0.0,0.9206036745406824,0.0,0.0,0.0,0.0,0.0,0.5267,0
9055,2015-09-22,GM,many messages g m settlement,0.0,0.0,0.9048556430446194,0.0,0.0,0.0,0.0,0.0,0.0,1
9056,2015-09-28,GM,peanuts prosecutions,0.0,0.9967191601049868,0.9967191601049868,0.0,0.0,0.0,0.0,0.0,0.0,1
9057,2015-10-16,GM,lawyers say g m might broken government deal,0.0,0.9868766404199476,0.9698162729658792,0.9573490813648294,0.0,0.0,0.0,0.9573490813648294,-0.4767,0
